"flybase_gene_id" "start_position" "end_position" "chromosome_name" "gene_biotype"
"FBgn0031971" "FBgn0031971" 7998869 7999676 "2L" "protein_coding"
"FBgn0031972" "FBgn0031972" 7999670 8004286 "2L" "protein_coding"
"FBgn0031973" "FBgn0031973" 8004548 8007210 "2L" "protein_coding"
"FBgn0031974" "FBgn0031974" 8008302 8009477 "2L" "protein_coding"
"FBgn0031975" "FBgn0031975" 8011405 8026898 "2L" "protein_coding"
"FBgn0031976" "FBgn0031976" 8026914 8039788 "2L" "protein_coding"
"FBgn0031977" "FBgn0031977" 8029462 8030565 "2L" "protein_coding"
"FBgn0031979" "FBgn0031979" 8041106 8041879 "2L" "protein_coding"
"FBgn0031980" "FBgn0031980" 8041873 8042909 "2L" "protein_coding"
"FBgn0031981" "FBgn0031981" 8043471 8054326 "2L" "protein_coding"
"FBgn0031985" "FBgn0031985" 8116965 8124010 "2L" "protein_coding"
"FBgn0031986" "FBgn0031986" 8124329 8125799 "2L" "protein_coding"
"FBgn0031987" "FBgn0031987" 8125668 8126890 "2L" "protein_coding"
"FBgn0031988" "FBgn0031988" 8127001 8133989 "2L" "protein_coding"
"FBgn0031990" "FBgn0031990" 8134247 8159638 "2L" "protein_coding"
"FBgn0031992" "FBgn0031992" 8161796 8162452 "2L" "protein_coding"
"FBgn0031995" "FBgn0031995" 8190808 8196918 "2L" "protein_coding"
"FBgn0031996" "FBgn0031996" 8197193 8198813 "2L" "protein_coding"
"FBgn0031997" "FBgn0031997" 8198882 8200652 "2L" "protein_coding"
"FBgn0031998" "FBgn0031998" 8200465 8205132 "2L" "protein_coding"
"FBgn0031999" "FBgn0031999" 8206171 8209637 "2L" "protein_coding"
"FBgn0032000" "FBgn0032000" 8212039 8212902 "2L" "protein_coding"
"FBgn0032001" "FBgn0032001" 8212959 8214135 "2L" "protein_coding"
"FBgn0032002" "FBgn0032002" 8214045 8215239 "2L" "protein_coding"
"FBgn0032003" "FBgn0032003" 8215915 8216901 "2L" "protein_coding"
"FBgn0032004" "FBgn0032004" 8216851 8218017 "2L" "protein_coding"
"FBgn0032005" "FBgn0032005" 8218071 8220741 "2L" "protein_coding"
"FBgn0032006" "FBgn0032006" 8220980 8239878 "2L" "protein_coding"
"FBgn0032008" "FBgn0032008" 8242486 8243426 "2L" "protein_coding"
"FBgn0032010" "FBgn0032010" 8244160 8257502 "2L" "protein_coding"
"FBgn0032013" "FBgn0032013" 8303429 8305376 "2L" "protein_coding"
"FBgn0032014" "FBgn0032014" 8305586 8306741 "2L" "protein_coding"
"FBgn0032015" "FBgn0032015" 8306696 8308192 "2L" "protein_coding"
"FBgn0032016" "FBgn0032016" 8308427 8309961 "2L" "protein_coding"
"FBgn0032017" "FBgn0032017" 8309876 8311195 "2L" "protein_coding"
"FBgn0032018" "FBgn0032018" 8311399 8317011 "2L" "protein_coding"
"FBgn0032020" "FBgn0032020" 8320328 8321285 "2L" "protein_coding"
"FBgn0032021" "FBgn0032021" 8321280 8325409 "2L" "protein_coding"
"FBgn0032022" "FBgn0032022" 8327456 8332911 "2L" "protein_coding"
"FBgn0032023" "FBgn0032023" 8338287 8342056 "2L" "protein_coding"
"FBgn0032024" "FBgn0032024" 8342695 8344378 "2L" "protein_coding"
"FBgn0032025" "FBgn0032025" 8346620 8351112 "2L" "protein_coding"
"FBgn0032026" "FBgn0032026" 8355678 8362469 "2L" "protein_coding"
"FBgn0032029" "FBgn0032029" 8370454 8374250 "2L" "protein_coding"
"FBgn0032030" "FBgn0032030" 8374461 8375549 "2L" "protein_coding"
"FBgn0032031" "FBgn0032031" 8375502 8376797 "2L" "protein_coding"
"FBgn0032032" "FBgn0032032" 8377035 8378206 "2L" "protein_coding"
"FBgn0032033" "FBgn0032033" 8381821 8382807 "2L" "protein_coding"
"FBgn0032034" "FBgn0032034" 8382861 8383657 "2L" "protein_coding"
"FBgn0032036" "FBgn0032036" 8384455 8388804 "2L" "protein_coding"
"FBgn0032039" "FBgn0032039" 8396649 8397886 "2L" "protein_coding"
"FBgn0032040" "FBgn0032040" 8399021 8400078 "2L" "protein_coding"
"FBgn0032042" "FBgn0032042" 8412144 8415256 "2L" "protein_coding"
"FBgn0032047" "FBgn0032047" 8488981 8490546 "2L" "protein_coding"
"FBgn0032048" "FBgn0032048" 8491868 8506845 "2L" "protein_coding"
"FBgn0032049" "FBgn0032049" 8494893 8496307 "2L" "protein_coding"
"FBgn0032050" "FBgn0032050" 8509069 8511866 "2L" "protein_coding"
"FBgn0032051" "FBgn0032051" 8512174 8514868 "2L" "protein_coding"
"FBgn0032052" "FBgn0032052" 8515096 8516755 "2L" "protein_coding"
"FBgn0032053" "FBgn0032053" 8516753 8517380 "2L" "protein_coding"
"FBgn0032054" "FBgn0032054" 8517411 8519176 "2L" "protein_coding"
"FBgn0032055" "FBgn0032055" 8519690 8521809 "2L" "protein_coding"
"FBgn0032057" "FBgn0032057" 8676777 8679812 "2L" "protein_coding"
"FBgn0032058" "FBgn0032058" 8681325 8684376 "2L" "protein_coding"
"FBgn0032059" "FBgn0032059" 8684823 8685955 "2L" "protein_coding"
"FBgn0032061" "FBgn0032061" 8705572 8707527 "2L" "protein_coding"
"FBgn0032065" "FBgn0032065" 8752285 8753209 "2L" "protein_coding"
"FBgn0032066" "FBgn0032066" 8765273 8768710 "2L" "protein_coding"
"FBgn0032067" "FBgn0032067" 8769159 8772344 "2L" "protein_coding"
"FBgn0032068" "FBgn0032068" 8772946 8776263 "2L" "protein_coding"
"FBgn0032069" "FBgn0032069" 8777661 8781252 "2L" "protein_coding"
"FBgn0032072" "FBgn0032072" 8866767 8867686 "2L" "protein_coding"
"FBgn0032074" "FBgn0032074" 8933962 8936096 "2L" "protein_coding"
"FBgn0032075" "FBgn0032075" 8937390 8939743 "2L" "protein_coding"
"FBgn0032076" "FBgn0032076" 8939725 8942105 "2L" "protein_coding"
"FBgn0032077" "FBgn0032077" 8941945 8943257 "2L" "protein_coding"
"FBgn0032078" "FBgn0032078" 8943455 8951216 "2L" "protein_coding"
"FBgn0032079" "FBgn0032079" 8953481 8959051 "2L" "protein_coding"
"FBgn0032080" "FBgn0032080" 8959255 8962354 "2L" "protein_coding"
"FBgn0032082" "FBgn0032082" 8967535 8970627 "2L" "protein_coding"
"FBgn0032083" "FBgn0032083" 8970520 8975428 "2L" "protein_coding"
"FBgn0032084" "FBgn0032084" 8977834 8984872 "2L" "protein_coding"
"FBgn0032085" "FBgn0032085" 8991735 8993632 "2L" "protein_coding"
"FBgn0032086" "FBgn0032086" 8994391 8995617 "2L" "protein_coding"
"FBgn0032087" "FBgn0032087" 9010583 9011358 "2L" "protein_coding"
"FBgn0032088" "FBgn0032088" 9012188 9014149 "2L" "protein_coding"
"FBgn0032089" "FBgn0032089" 9012885 9014068 "2L" "protein_coding"
"FBgn0032090" "FBgn0032090" 9024320 9031836 "2L" "protein_coding"
"FBgn0032094" "FBgn0032094" 9077121 9077988 "2L" "protein_coding"
"FBgn0032095" "FBgn0032095" 9084107 9089440 "2L" "protein_coding"
"FBgn0032096" "FBgn0032096" 9111814 9113285 "2L" "protein_coding"
"FBgn0032100" "FBgn0032100" 9164235 9165426 "2L" "protein_coding"
"FBgn0032101" "FBgn0032101" 9165421 9166514 "2L" "protein_coding"
"FBgn0032104" "FBgn0032104" 9250048 9251042 "2L" "protein_coding"
"FBgn0032105" "FBgn0032105" 9251472 9253118 "2L" "protein_coding"
"FBgn0032109" "FBgn0032109" 9327744 9330332 "2L" "protein_coding"
"FBgn0032110" "FBgn0032110" 9342832 9344777 "2L" "protein_coding"
"FBgn0032111" "FBgn0032111" 9350470 9350996 "2L" "protein_coding"
"FBgn0032115" "FBgn0032115" 9396999 9397988 "2L" "protein_coding"
"FBgn0032116" "FBgn0032116" 9416588 9426342 "2L" "protein_coding"
"FBgn0032117" "FBgn0032117" 9428669 9431052 "2L" "protein_coding"
"FBgn0032119" "FBgn0032119" 9435399 9436842 "2L" "protein_coding"
"FBgn0032120" "FBgn0032120" 9495474 9520696 "2L" "protein_coding"
"FBgn0032122" "FBgn0032122" 9528515 9529648 "2L" "protein_coding"
"FBgn0032123" "FBgn0032123" 9521210 9540060 "2L" "protein_coding"
"FBgn0032124" "FBgn0032124" 9540523 9542480 "2L" "protein_coding"
"FBgn0032125" "FBgn0032125" 9542878 9543658 "2L" "protein_coding"
"FBgn0032126" "FBgn0032126" 9544171 9544875 "2L" "protein_coding"
"FBgn0032127" "FBgn0032127" 9545811 9547424 "2L" "protein_coding"
"FBgn0032129" "FBgn0032129" 9547720 9566750 "2L" "protein_coding"
"FBgn0032130" "FBgn0032130" 9568890 9573572 "2L" "protein_coding"
"FBgn0032131" "FBgn0032131" 9589476 9591783 "2L" "protein_coding"
"FBgn0032132" "FBgn0032132" 9598880 9600872 "2L" "protein_coding"
"FBgn0032135" "FBgn0032135" 9616469 9623109 "2L" "protein_coding"
"FBgn0032136" "FBgn0032136" 9634179 9656026 "2L" "protein_coding"
"FBgn0032138" "FBgn0032138" 9708921 9711271 "2L" "protein_coding"
"FBgn0032139" "FBgn0032139" 9729940 9730945 "2L" "protein_coding"
"FBgn0032140" "FBgn0032140" 9736645 9737949 "2L" "protein_coding"
"FBgn0032143" "FBgn0032143" 9767058 9768727 "2L" "protein_coding"
"FBgn0032144" "FBgn0032144" 9769060 9770409 "2L" "protein_coding"
"FBgn0032147" "FBgn0032147" 9782384 9788499 "2L" "protein_coding"
"FBgn0032149" "FBgn0032149" 9790882 9791958 "2L" "protein_coding"
"FBgn0032150" "FBgn0032150" 9791961 9793107 "2L" "protein_coding"
"FBgn0032151" "FBgn0032151" 9793317 9886250 "2L" "protein_coding"
"FBgn0032153" "FBgn0032153" 9890885 9891336 "2L" "protein_coding"
"FBgn0032154" "FBgn0032154" 9891255 9893446 "2L" "protein_coding"
"FBgn0032156" "FBgn0032156" 9903279 9908633 "2L" "protein_coding"
"FBgn0032157" "FBgn0032157" 9908830 9912608 "2L" "protein_coding"
"FBgn0032160" "FBgn0032160" 9918618 9920120 "2L" "protein_coding"
"FBgn0032161" "FBgn0032161" 9920160 9921459 "2L" "protein_coding"
"FBgn0032162" "FBgn0032162" 9921633 9922860 "2L" "protein_coding"
"FBgn0032163" "FBgn0032163" 9922737 9924865 "2L" "protein_coding"
"FBgn0032166" "FBgn0032166" 9938863 9943058 "2L" "protein_coding"
"FBgn0032167" "FBgn0032167" 9940773 9947648 "2L" "protein_coding"
"FBgn0032168" "FBgn0032168" 9952072 9954181 "2L" "protein_coding"
"FBgn0032169" "FBgn0032169" 9954325 9956176 "2L" "protein_coding"
"FBgn0032170" "FBgn0032170" 9957132 9960168 "2L" "protein_coding"
"FBgn0032171" "FBgn0032171" 9956175 9957237 "2L" "protein_coding"
"FBgn0032172" "FBgn0032172" 9959248 9963949 "2L" "protein_coding"
"FBgn0032175" "FBgn0032175" 10013227 10017463 "2L" "protein_coding"
"FBgn0032176" "FBgn0032176" 10026676 10029298 "2L" "protein_coding"
"FBgn0032178" "FBgn0032178" 10060816 10063925 "2L" "protein_coding"
"FBgn0032181" "FBgn0032181" 10091208 10092389 "2L" "protein_coding"
"FBgn0032184" "FBgn0032184" 10122129 10122771 "2L" "protein_coding"
"FBgn0032187" "FBgn0032187" 10144776 10156407 "2L" "protein_coding"
"FBgn0032188" "FBgn0032188" 10172702 10174090 "2L" "protein_coding"
"FBgn0032189" "FBgn0032189" 10199401 10200974 "2L" "protein_coding"
"FBgn0032191" "FBgn0032191" 10204757 10206961 "2L" "protein_coding"
"FBgn0032192" "FBgn0032192" 10207085 10209744 "2L" "protein_coding"
"FBgn0032193" "FBgn0032193" 10209853 10210681 "2L" "protein_coding"
"FBgn0032194" "FBgn0032194" 10211143 10213721 "2L" "protein_coding"
"FBgn0032195" "FBgn0032195" 10222657 10224447 "2L" "protein_coding"
"FBgn0032196" "FBgn0032196" 10224457 10226808 "2L" "protein_coding"
"FBgn0032197" "FBgn0032197" 10227760 10231692 "2L" "protein_coding"
"FBgn0032198" "FBgn0032198" 10232507 10234450 "2L" "protein_coding"
"FBgn0032200" "FBgn0032200" 10254610 10255891 "2L" "protein_coding"
"FBgn0032202" "FBgn0032202" 10264125 10265229 "2L" "protein_coding"
"FBgn0032204" "FBgn0032204" 10266703 10268748 "2L" "protein_coding"
"FBgn0032205" "FBgn0032205" 10268872 10269904 "2L" "protein_coding"
"FBgn0032208" "FBgn0032208" 10281943 10292365 "2L" "protein_coding"
"FBgn0032209" "FBgn0032209" 10292679 10295385 "2L" "protein_coding"
"FBgn0032210" "FBgn0032210" 10295859 10299847 "2L" "protein_coding"
"FBgn0032211" "FBgn0032211" 10299977 10302018 "2L" "protein_coding"
"FBgn0032213" "FBgn0032213" 10304069 10306594 "2L" "protein_coding"
"FBgn0032214" "FBgn0032214" 10306922 10308045 "2L" "protein_coding"
"FBgn0032216" "FBgn0032216" 10312265 10314396 "2L" "protein_coding"
"FBgn0032217" "FBgn0032217" 10314792 10317569 "2L" "protein_coding"
"FBgn0032218" "FBgn0032218" 10317497 10323102 "2L" "protein_coding"
"FBgn0032219" "FBgn0032219" 10322476 10324990 "2L" "protein_coding"
"FBgn0032221" "FBgn0032221" 10328200 10331116 "2L" "protein_coding"
"FBgn0032222" "FBgn0032222" 10331471 10333129 "2L" "protein_coding"
"FBgn0032223" "FBgn0032223" 10333734 10339185 "2L" "protein_coding"
"FBgn0032224" "FBgn0032224" 10342594 10344223 "2L" "protein_coding"
"FBgn0032225" "FBgn0032225" 10344442 10347706 "2L" "protein_coding"
"FBgn0032228" "FBgn0032228" 10354743 10356597 "2L" "protein_coding"
"FBgn0032229" "FBgn0032229" 10356795 10358078 "2L" "protein_coding"
"FBgn0032230" "FBgn0032230" 10364471 10366410 "2L" "protein_coding"
"FBgn0032231" "FBgn0032231" 10366692 10367946 "2L" "protein_coding"
"FBgn0032233" "FBgn0032233" 10376168 10379905 "2L" "protein_coding"
"FBgn0032234" "FBgn0032234" 10380103 10382864 "2L" "protein_coding"
"FBgn0032235" "FBgn0032235" 10382263 10384723 "2L" "protein_coding"
"FBgn0032236" "FBgn0032236" 10386662 10387652 "2L" "protein_coding"
"FBgn0032240" "FBgn0032240" 10403197 10405203 "2L" "protein_coding"
"FBgn0032242" "FBgn0032242" 10410537 10413463 "2L" "protein_coding"
"FBgn0032243" "FBgn0032243" 10414017 10418991 "2L" "protein_coding"
"FBgn0032244" "FBgn0032244" 10419190 10420612 "2L" "protein_coding"
"FBgn0032246" "FBgn0032246" 10423291 10425482 "2L" "protein_coding"
"FBgn0032247" "FBgn0032247" 10428829 10429988 "2L" "protein_coding"
"FBgn0032248" "FBgn0032248" 10429920 10430918 "2L" "protein_coding"
"FBgn0032249" "FBgn0032249" 10432687 10435656 "2L" "protein_coding"
"FBgn0032250" "FBgn0032250" 10435995 10437316 "2L" "protein_coding"
"FBgn0032251" "FBgn0032251" 10439440 10441047 "2L" "protein_coding"
"FBgn0032252" "FBgn0032252" 10442534 10450080 "2L" "protein_coding"
"FBgn0032253" "FBgn0032253" 10452677 10457241 "2L" "protein_coding"
"FBgn0032256" "FBgn0032256" 10477073 10482975 "2L" "protein_coding"
"FBgn0032258" "FBgn0032258" 10485538 10488622 "2L" "protein_coding"
"FBgn0032259" "FBgn0032259" 10488694 10490461 "2L" "protein_coding"
"FBgn0032260" "FBgn0032260" 10489900 10491454 "2L" "protein_coding"
"FBgn0032261" "FBgn0032261" 10507081 10508032 "2L" "protein_coding"
"FBgn0032262" "FBgn0032262" 10507859 10510453 "2L" "protein_coding"
"FBgn0032264" "FBgn0032264" 10527572 10531778 "2L" "protein_coding"
"FBgn0032265" "FBgn0032265" 10531821 10533647 "2L" "protein_coding"
"FBgn0032266" "FBgn0032266" 10534322 10536587 "2L" "protein_coding"
"FBgn0032268" "FBgn0032268" 10567255 10568012 "2L" "protein_coding"
"FBgn0032269" "FBgn0032269" 10575860 10577792 "2L" "protein_coding"
"FBgn0032271" "FBgn0032271" 10629352 10638471 "2L" "protein_coding"
"FBgn0032280" "FBgn0032280" 10681030 10681775 "2L" "protein_coding"
"FBgn0032281" "FBgn0032281" 10681902 10682528 "2L" "protein_coding"
"FBgn0032282" "FBgn0032282" 10683427 10684409 "2L" "protein_coding"
"FBgn0032283" "FBgn0032283" 10686124 10687066 "2L" "protein_coding"
"FBgn0032284" "FBgn0032284" 10688734 10689271 "2L" "protein_coding"
"FBgn0032285" "FBgn0032285" 10692940 10694103 "2L" "protein_coding"
"FBgn0032286" "FBgn0032286" 10695000 10698043 "2L" "protein_coding"
"FBgn0032287" "FBgn0032287" 10703621 10704930 "2L" "protein_coding"
"FBgn0032289" "FBgn0032289" 10724203 10728740 "2L" "protein_coding"
"FBgn0032290" "FBgn0032290" 10728978 10730302 "2L" "protein_coding"
"FBgn0032291" "FBgn0032291" 10730255 10731356 "2L" "protein_coding"
"FBgn0032292" "FBgn0032292" 10731400 10732423 "2L" "protein_coding"
"FBgn0032293" "FBgn0032293" 10732653 10733307 "2L" "protein_coding"
"FBgn0032294" "FBgn0032294" 10736319 10737043 "2L" "protein_coding"
"FBgn0032295" "FBgn0032295" 10737345 10740762 "2L" "protein_coding"
"FBgn0032296" "FBgn0032296" 10740782 10743935 "2L" "protein_coding"
"FBgn0032297" "FBgn0032297" 10744075 10756325 "2L" "protein_coding"
"FBgn0032298" "FBgn0032298" 10768234 10769952 "2L" "protein_coding"
"FBgn0032299" "FBgn0032299" 10770868 10771370 "2L" "protein_coding"
"FBgn0032303" "FBgn0032303" 10819107 10820485 "2L" "protein_coding"
"FBgn0032304" "FBgn0032304" 10820705 10821967 "2L" "protein_coding"
"FBgn0032305" "FBgn0032305" 10837732 10842597 "2L" "protein_coding"
"FBgn0032311" "FBgn0032311" 10870167 10870722 "2L" "protein_coding"
"FBgn0032312" "FBgn0032312" 10887645 10888927 "2L" "protein_coding"
"FBgn0032313" "FBgn0032313" 10900501 10901785 "2L" "protein_coding"
"FBgn0032314" "FBgn0032314" 10906270 10908893 "2L" "protein_coding"
"FBgn0032315" "FBgn0032315" 10910051 10910648 "2L" "protein_coding"
"FBgn0032318" "FBgn0032318" 10936662 10937931 "2L" "protein_coding"
"FBgn0032321" "FBgn0032321" 10970443 10972093 "2L" "protein_coding"
"FBgn0032322" "FBgn0032322" 10972280 10973408 "2L" "protein_coding"
"FBgn0032329" "FBgn0032329" 11009821 11011086 "2L" "protein_coding"
"FBgn0032330" "FBgn0032330" 11013206 11066998 "2L" "protein_coding"
"FBgn0032331" "FBgn0032331" 11016995 11018778 "2L" "protein_coding"
"FBgn0032335" "FBgn0032335" 11071027 11071532 "2L" "protein_coding"
"FBgn0032336" "FBgn0032336" 11076165 11081399 "2L" "protein_coding"
"FBgn0032337" "FBgn0032337" 11083459 11085229 "2L" "protein_coding"
"FBgn0032338" "FBgn0032338" 11086721 11090973 "2L" "protein_coding"
"FBgn0032339" "FBgn0032339" 11091444 11095096 "2L" "protein_coding"
"FBgn0032341" "FBgn0032341" 11100963 11106645 "2L" "protein_coding"
"FBgn0032343" "FBgn0032343" 11110557 11113061 "2L" "protein_coding"
"FBgn0032345" "FBgn0032345" 11120642 11121714 "2L" "protein_coding"
"FBgn0032346" "FBgn0032346" 11122574 11123567 "2L" "protein_coding"
"FBgn0032348" "FBgn0032348" 11130737 11136003 "2L" "protein_coding"
"FBgn0032350" "FBgn0032350" 11151506 11155721 "2L" "protein_coding"
"FBgn0032354" "FBgn0032354" 11179032 11180430 "2L" "protein_coding"
"FBgn0032358" "FBgn0032358" 11280298 11281920 "2L" "protein_coding"
"FBgn0032360" "FBgn0032360" 11342301 11343318 "2L" "protein_coding"
"FBgn0032362" "FBgn0032362" 11501715 11508649 "2L" "protein_coding"
"FBgn0032363" "FBgn0032363" 11508399 11517081 "2L" "protein_coding"
"FBgn0032364" "FBgn0032364" 11517391 11519783 "2L" "protein_coding"
"FBgn0032365" "FBgn0032365" 11519832 11521444 "2L" "protein_coding"
"FBgn0032366" "FBgn0032366" 11520358 11521285 "2L" "protein_coding"
"FBgn0032368" "FBgn0032368" 11610510 11611772 "2L" "protein_coding"
"FBgn0032369" "FBgn0032369" 11644619 11648839 "2L" "protein_coding"
"FBgn0032370" "FBgn0032370" 11651331 11652010 "2L" "protein_coding"
"FBgn0032371" "FBgn0032371" 11652448 11654164 "2L" "protein_coding"
"FBgn0032372" "FBgn0032372" 11694804 11696107 "2L" "protein_coding"
"FBgn0032373" "FBgn0032373" 11738948 11744524 "2L" "protein_coding"
"FBgn0032374" "FBgn0032374" 11788334 11789475 "2L" "protein_coding"
"FBgn0032375" "FBgn0032375" 11789919 11791011 "2L" "protein_coding"
"FBgn0032376" "FBgn0032376" 11791025 11792365 "2L" "protein_coding"
"FBgn0032377" "FBgn0032377" 11792412 11794086 "2L" "protein_coding"
"FBgn0032378" "FBgn0032378" 11810092 11813780 "2L" "protein_coding"
"FBgn0032381" "FBgn0032381" 11847226 11849169 "2L" "protein_coding"
"FBgn0032382" "FBgn0032382" 11849958 11852881 "2L" "protein_coding"
"FBgn0032385" "FBgn0032385" 11947941 11948803 "2L" "protein_coding"
"FBgn0032387" "FBgn0032387" 11981591 11984380 "2L" "protein_coding"
"FBgn0032388" "FBgn0032388" 11984327 11988039 "2L" "protein_coding"
"FBgn0032390" "FBgn0032390" 11989936 11990979 "2L" "protein_coding"
"FBgn0032391" "FBgn0032391" 11990927 11992848 "2L" "protein_coding"
"FBgn0032393" "FBgn0032393" 11999654 12001244 "2L" "protein_coding"
"FBgn0032394" "FBgn0032394" 12001234 12002266 "2L" "protein_coding"
"FBgn0032395" "FBgn0032395" 12014304 12020960 "2L" "protein_coding"
"FBgn0032397" "FBgn0032397" 12035984 12038511 "2L" "protein_coding"
"FBgn0032398" "FBgn0032398" 12038631 12040689 "2L" "protein_coding"
"FBgn0032399" "FBgn0032399" 12041054 12045200 "2L" "protein_coding"
"FBgn0032400" "FBgn0032400" 12045343 12046118 "2L" "protein_coding"
"FBgn0032401" "FBgn0032401" 12046711 12048918 "2L" "protein_coding"
"FBgn0032402" "FBgn0032402" 12049418 12052049 "2L" "protein_coding"
"FBgn0032404" "FBgn0032404" 12056326 12058251 "2L" "protein_coding"
"FBgn0032405" "FBgn0032405" 12063457 12066775 "2L" "protein_coding"
"FBgn0032406" "FBgn0032406" 12076100 12077739 "2L" "protein_coding"
"FBgn0032407" "FBgn0032407" 12091822 12095250 "2L" "protein_coding"
"FBgn0032408" "FBgn0032408" 12095176 12096511 "2L" "protein_coding"
"FBgn0032409" "FBgn0032409" 12097838 12100839 "2L" "protein_coding"
"FBgn0032414" "FBgn0032414" 12114360 12129896 "2L" "protein_coding"
"FBgn0032415" "FBgn0032415" 12130516 12133411 "2L" "protein_coding"
"FBgn0032416" "FBgn0032416" 12138008 12140392 "2L" "protein_coding"
"FBgn0032419" "FBgn0032419" 12170550 12171232 "2L" "protein_coding"
"FBgn0032420" "FBgn0032420" 12171204 12172586 "2L" "protein_coding"
"FBgn0032421" "FBgn0032421" 12172981 12174091 "2L" "protein_coding"
"FBgn0032422" "FBgn0032422" 12175451 12177886 "2L" "protein_coding"
"FBgn0032424" "FBgn0032424" 12356441 12357906 "2L" "protein_coding"
"FBgn0032428" "FBgn0032428" 12424904 12426440 "2L" "protein_coding"
"FBgn0032429" "FBgn0032429" 12426631 12427709 "2L" "protein_coding"
"FBgn0032430" "FBgn0032430" 12428028 12430021 "2L" "protein_coding"
"FBgn0032431" "FBgn0032431" 12429827 12430892 "2L" "protein_coding"
"FBgn0032433" "FBgn0032433" 12441401 12445924 "2L" "protein_coding"
"FBgn0032434" "FBgn0032434" 12446080 12448132 "2L" "protein_coding"
"FBgn0032435" "FBgn0032435" 12448484 12452047 "2L" "protein_coding"
"FBgn0032436" "FBgn0032436" 12451945 12453242 "2L" "protein_coding"
"FBgn0032437" "FBgn0032437" 12453664 12454951 "2L" "pseudogene"
"FBgn0032439" "FBgn0032439" 12610517 12646356 "2L" "protein_coding"
"FBgn0032442" "FBgn0032442" 12667248 12669714 "2L" "protein_coding"
"FBgn0032444" "FBgn0032444" 12690336 12692934 "2L" "protein_coding"
"FBgn0032445" "FBgn0032445" 12692993 12693939 "2L" "protein_coding"
"FBgn0032446" "FBgn0032446" 12693872 12694988 "2L" "protein_coding"
"FBgn0032447" "FBgn0032447" 12695033 12698917 "2L" "protein_coding"
"FBgn0032448" "FBgn0032448" 12696426 12697323 "2L" "protein_coding"
"FBgn0032449" "FBgn0032449" 12698918 12700746 "2L" "protein_coding"
"FBgn0032450" "FBgn0032450" 12700949 12704451 "2L" "protein_coding"
"FBgn0032451" "FBgn0032451" 12704725 12706683 "2L" "protein_coding"
"FBgn0032452" "FBgn0032452" 12706799 12707711 "2L" "protein_coding"
