"flybase_gene_id" "start_position" "end_position" "chromosome_name" "gene_biotype"
"FBgn0032682" "FBgn0032682" 18485417 18488021 "2L" "protein_coding"
"FBgn0032684" "FBgn0032684" 18509560 18513512 "2L" "protein_coding"
"FBgn0032688" "FBgn0032688" 18590891 18595429 "2L" "protein_coding"
"FBgn0032689" "FBgn0032689" 18599755 18605249 "2L" "protein_coding"
"FBgn0032690" "FBgn0032690" 18606832 18609550 "2L" "protein_coding"
"FBgn0032691" "FBgn0032691" 18609576 18612249 "2L" "protein_coding"
"FBgn0032693" "FBgn0032693" 18651058 18653010 "2L" "protein_coding"
"FBgn0032694" "FBgn0032694" 18617256 18661776 "2L" "protein_coding"
"FBgn0032698" "FBgn0032698" 18689528 18690906 "2L" "protein_coding"
"FBgn0032699" "FBgn0032699" 18690904 18695602 "2L" "protein_coding"
"FBgn0032700" "FBgn0032700" 18695664 18698571 "2L" "protein_coding"
"FBgn0032701" "FBgn0032701" 18698714 18700645 "2L" "protein_coding"
"FBgn0032702" "FBgn0032702" 18700606 18703105 "2L" "protein_coding"
"FBgn0032703" "FBgn0032703" 18703473 18704454 "2L" "protein_coding"
"FBgn0032704" "FBgn0032704" 18704570 18705703 "2L" "protein_coding"
"FBgn0032707" "FBgn0032707" 18714453 18732524 "2L" "protein_coding"
"FBgn0032713" "FBgn0032713" 18823548 18826716 "2L" "protein_coding"
"FBgn0032715" "FBgn0032715" 18829012 18831153 "2L" "protein_coding"
"FBgn0032717" "FBgn0032717" 18833710 18839679 "2L" "protein_coding"
"FBgn0032720" "FBgn0032720" 18858028 18859248 "2L" "protein_coding"
"FBgn0032721" "FBgn0032721" 18855126 18859248 "2L" "protein_coding"
"FBgn0032723" "FBgn0032723" 18916347 18943960 "2L" "protein_coding"
"FBgn0032724" "FBgn0032724" 18948884 18950973 "2L" "protein_coding"
"FBgn0032725" "FBgn0032725" 18951006 18951837 "2L" "protein_coding"
"FBgn0032726" "FBgn0032726" 18952206 18954431 "2L" "protein_coding"
"FBgn0032727" "FBgn0032727" 18955481 18957311 "2L" "protein_coding"
"FBgn0032728" "FBgn0032728" 18969028 18972004 "2L" "protein_coding"
"FBgn0032729" "FBgn0032729" 18971993 18974448 "2L" "protein_coding"
"FBgn0032731" "FBgn0032731" 18977519 18987280 "2L" "protein_coding"
"FBgn0032732" "FBgn0032732" 18987707 18988331 "2L" "protein_coding"
"FBgn0032744" "FBgn0032744" 19043535 19045148 "2L" "protein_coding"
"FBgn0032746" "FBgn0032746" 19049076 19049884 "2L" "protein_coding"
"FBgn0032748" "FBgn0032748" 19054078 19058821 "2L" "protein_coding"
"FBgn0032750" "FBgn0032750" 19063295 19064726 "2L" "protein_coding"
"FBgn0032751" "FBgn0032751" 19064929 19069673 "2L" "protein_coding"
"FBgn0032763" "FBgn0032763" 19179749 19181702 "2L" "protein_coding"
"FBgn0032773" "FBgn0032773" 19383138 19386205 "2L" "protein_coding"
"FBgn0032774" "FBgn0032774" 19387050 19390075 "2L" "protein_coding"
"FBgn0032775" "FBgn0032775" 19390370 19398493 "2L" "protein_coding"
"FBgn0032779" "FBgn0032779" 19424050 19429224 "2L" "protein_coding"
"FBgn0032781" "FBgn0032781" 19430643 19432444 "2L" "protein_coding"
"FBgn0032782" "FBgn0032782" 19432574 19435841 "2L" "protein_coding"
"FBgn0032783" "FBgn0032783" 19435850 19442727 "2L" "protein_coding"
"FBgn0032785" "FBgn0032785" 19454256 19457723 "2L" "protein_coding"
"FBgn0032787" "FBgn0032787" 19482232 19484705 "2L" "protein_coding"
"FBgn0032790" "FBgn0032790" 19488682 19490104 "2L" "protein_coding"
"FBgn0032791" "FBgn0032791" 19490262 19491679 "2L" "protein_coding"
"FBgn0032793" "FBgn0032793" 19491647 19493253 "2L" "protein_coding"
"FBgn0032796" "FBgn0032796" 19502335 19508764 "2L" "protein_coding"
"FBgn0032799" "FBgn0032799" 19525434 19526368 "2L" "protein_coding"
"FBgn0032800" "FBgn0032800" 19526686 19532985 "2L" "protein_coding"
"FBgn0032801" "FBgn0032801" 19526910 19530305 "2L" "protein_coding"
"FBgn0032805" "FBgn0032805" 19545376 19546959 "2L" "protein_coding"
"FBgn0032811" "FBgn0032811" 19579093 19580351 "2L" "protein_coding"
"FBgn0032812" "FBgn0032812" 19580612 19582474 "2L" "protein_coding"
"FBgn0032813" "FBgn0032813" 19582823 19583990 "2L" "protein_coding"
"FBgn0032814" "FBgn0032814" 19584235 19586440 "2L" "protein_coding"
"FBgn0032815" "FBgn0032815" 19732080 19735980 "2L" "protein_coding"
"FBgn0032816" "FBgn0032816" 19736044 19737088 "2L" "protein_coding"
"FBgn0032817" "FBgn0032817" 19742817 19756904 "2L" "protein_coding"
"FBgn0032818" "FBgn0032818" 19757245 19758615 "2L" "protein_coding"
"FBgn0032819" "FBgn0032819" 19758879 19760986 "2L" "protein_coding"
"FBgn0032820" "FBgn0032820" 19761587 19764136 "2L" "protein_coding"
"FBgn0032821" "FBgn0032821" 19774874 19791882 "2L" "protein_coding"
"FBgn0032822" "FBgn0032822" 19792104 19792782 "2L" "protein_coding"
"FBgn0032824" "FBgn0032824" 19813704 19814532 "2L" "protein_coding"
"FBgn0032833" "FBgn0032833" 19958713 19960065 "2L" "protein_coding"
"FBgn0032845" "FBgn0032845" 20089636 20091348 "2L" "protein_coding"
"FBgn0032846" "FBgn0032846" 20091435 20093152 "2L" "protein_coding"
"FBgn0032847" "FBgn0032847" 20093088 20093849 "2L" "protein_coding"
"FBgn0032849" "FBgn0032849" 20096329 20097253 "2L" "protein_coding"
"FBgn0032857" "FBgn0032857" 20385293 20414800 "2L" "protein_coding"
"FBgn0032858" "FBgn0032858" 20415173 20416918 "2L" "protein_coding"
"FBgn0032859" "FBgn0032859" 20417057 20423027 "2L" "protein_coding"
"FBgn0032863" "FBgn0032863" 20459342 20461729 "2L" "protein_coding"
"FBgn0032864" "FBgn0032864" 20461585 20463444 "2L" "protein_coding"
"FBgn0032870" "FBgn0032870" 20645822 20647381 "2L" "protein_coding"
"FBgn0032871" "FBgn0032871" 20650189 20650898 "2L" "protein_coding"
"FBgn0032873" "FBgn0032873" 20656426 20659218 "2L" "protein_coding"
"FBgn0032876" "FBgn0032876" 20678921 20681846 "2L" "protein_coding"
"FBgn0032877" "FBgn0032877" 20682368 20683629 "2L" "protein_coding"
"FBgn0032879" "FBgn0032879" 20727151 20730282 "2L" "protein_coding"
"FBgn0032880" "FBgn0032880" 20730416 20734309 "2L" "protein_coding"
"FBgn0032881" "FBgn0032881" 20750934 20752341 "2L" "protein_coding"
"FBgn0032882" "FBgn0032882" 20752476 20754655 "2L" "protein_coding"
"FBgn0032883" "FBgn0032883" 20754579 20757985 "2L" "protein_coding"
"FBgn0032884" "FBgn0032884" 20787656 20789098 "2L" "protein_coding"
"FBgn0032886" "FBgn0032886" 20797715 20814331 "2L" "protein_coding"
"FBgn0032889" "FBgn0032889" 20822828 20827744 "2L" "protein_coding"
"FBgn0032896" "FBgn0032896" 20856987 20857891 "2L" "protein_coding"
"FBgn0032897" "FBgn0032897" 20858695 20861014 "2L" "protein_coding"
"FBgn0032899" "FBgn0032899" 20865215 20867709 "2L" "protein_coding"
"FBgn0032900" "FBgn0032900" 20869854 20871565 "2L" "protein_coding"
"FBgn0032901" "FBgn0032901" 20871335 20918931 "2L" "protein_coding"
"FBgn0032906" "FBgn0032906" 20924975 20926147 "2L" "protein_coding"
"FBgn0032907" "FBgn0032907" 20926319 20927860 "2L" "protein_coding"
"FBgn0032916" "FBgn0032916" 21102743 21104321 "2L" "protein_coding"
"FBgn0032919" "FBgn0032919" 21143229 21145146 "2L" "protein_coding"
"FBgn0032921" "FBgn0032921" 21156288 21157685 "2L" "protein_coding"
"FBgn0032922" "FBgn0032922" 21157433 21158611 "2L" "protein_coding"
"FBgn0032923" "FBgn0032923" 21158847 21160903 "2L" "protein_coding"
"FBgn0032924" "FBgn0032924" 21160636 21163083 "2L" "protein_coding"
"FBgn0032925" "FBgn0032925" 21163641 21166090 "2L" "protein_coding"
"FBgn0032929" "FBgn0032929" 21179933 21182812 "2L" "protein_coding"
"FBgn0032934" "FBgn0032934" 21216004 21218544 "2L" "protein_coding"
"FBgn0032935" "FBgn0032935" 21212322 21220572 "2L" "protein_coding"
"FBgn0032938" "FBgn0032938" 21262956 21282790 "2L" "protein_coding"
"FBgn0032940" "FBgn0032940" 21286078 21310050 "2L" "protein_coding"
"FBgn0032943" "FBgn0032943" 21344607 21358271 "2L" "protein_coding"
"FBgn0032945" "FBgn0032945" 21371227 21377995 "2L" "protein_coding"
"FBgn0032949" "FBgn0032949" 21573389 21577103 "2L" "protein_coding"
"FBgn0032955" "FBgn0032955" 21614232 21624080 "2L" "protein_coding"
"FBgn0032956" "FBgn0032956" 21658735 21663698 "2L" "protein_coding"
"FBgn0032957" "FBgn0032957" 21663806 21677530 "2L" "protein_coding"
"FBgn0032961" "FBgn0032961" 21758010 21761000 "2L" "protein_coding"
"FBgn0032974" "FBgn0032974" 22121338 22126614 "2L" "protein_coding"
"FBgn0032979" "FBgn0032979" 22165720 22169143 "2L" "protein_coding"
"FBgn0032986" "FBgn0032986" 22239916 22246988 "2L" "protein_coding"
"FBgn0032987" "FBgn0032987" 22247111 22247875 "2L" "protein_coding"
"FBgn0032988" "FBgn0032988" 22249876 22258260 "2L" "protein_coding"
"FBgn0032997" "FBgn0032997" 4619030 4620833 "2R" "protein_coding"
"FBgn0033000" "FBgn0033000" 4829246 4830587 "2R" "protein_coding"
"FBgn0033005" "FBgn0033005" 5090581 5095090 "2R" "protein_coding"
"FBgn0033010" "FBgn0033010" 5144733 5154756 "2R" "protein_coding"
"FBgn0033015" "FBgn0033015" 5259004 5295965 "2R" "protein_coding"
"FBgn0033017" "FBgn0033017" 5339706 5340995 "2R" "protein_coding"
"FBgn0033019" "FBgn0033019" 5350477 5351972 "2R" "protein_coding"
"FBgn0033021" "FBgn0033021" 5360331 5363104 "2R" "protein_coding"
"FBgn0033028" "FBgn0033028" 5640915 5652815 "2R" "protein_coding"
"FBgn0033029" "FBgn0033029" 5656406 5663222 "2R" "protein_coding"
"FBgn0033032" "FBgn0033032" 5671741 5672800 "2R" "protein_coding"
"FBgn0033033" "FBgn0033033" 5676750 5691723 "2R" "protein_coding"
"FBgn0033038" "FBgn0033038" 5758065 5760407 "2R" "protein_coding"
"FBgn0033050" "FBgn0033050" 6017739 6020695 "2R" "protein_coding"
"FBgn0033051" "FBgn0033051" 6020311 6023144 "2R" "protein_coding"
"FBgn0033052" "FBgn0033052" 6026273 6036388 "2R" "protein_coding"
"FBgn0033055" "FBgn0033055" 6042532 6044964 "2R" "protein_coding"
"FBgn0033060" "FBgn0033060" 6076910 6078088 "2R" "protein_coding"
"FBgn0033062" "FBgn0033062" 6080828 6085625 "2R" "protein_coding"
"FBgn0033063" "FBgn0033063" 6137303 6138411 "2R" "protein_coding"
"FBgn0033065" "FBgn0033065" 6173684 6176195 "2R" "protein_coding"
"FBgn0033079" "FBgn0033079" 6642418 6645098 "2R" "protein_coding"
"FBgn0033081" "FBgn0033081" 6655463 6656594 "2R" "protein_coding"
"FBgn0033085" "FBgn0033085" 6668150 6668738 "2R" "protein_coding"
"FBgn0033086" "FBgn0033086" 6669024 6670076 "2R" "protein_coding"
"FBgn0033087" "FBgn0033087" 6670154 6673372 "2R" "protein_coding"
"FBgn0033088" "FBgn0033088" 6673604 6675061 "2R" "protein_coding"
"FBgn0033089" "FBgn0033089" 6675028 6676001 "2R" "protein_coding"
"FBgn0033092" "FBgn0033092" 6675822 6693162 "2R" "protein_coding"
"FBgn0033093" "FBgn0033093" 6693430 6695187 "2R" "protein_coding"
"FBgn0033095" "FBgn0033095" 6699695 6715892 "2R" "protein_coding"
"FBgn0033100" "FBgn0033100" 6756296 6757209 "2R" "protein_coding"
"FBgn0033101" "FBgn0033101" 6757601 6758903 "2R" "protein_coding"
"FBgn0033104" "FBgn0033104" 6809044 6809766 "2R" "protein_coding"
"FBgn0033113" "FBgn0033113" 6880995 6883407 "2R" "protein_coding"
"FBgn0033115" "FBgn0033115" 6885552 6888262 "2R" "protein_coding"
"FBgn0033117" "FBgn0033117" 6923366 6924929 "2R" "protein_coding"
"FBgn0033121" "FBgn0033121" 6971996 6975026 "2R" "protein_coding"
"FBgn0033122" "FBgn0033122" 6986043 6988922 "2R" "protein_coding"
"FBgn0033124" "FBgn0033124" 7006442 7008622 "2R" "protein_coding"
"FBgn0033127" "FBgn0033127" 7025010 7028082 "2R" "protein_coding"
"FBgn0033128" "FBgn0033128" 7028911 7033233 "2R" "protein_coding"
"FBgn0033129" "FBgn0033129" 7033562 7034920 "2R" "protein_coding"
"FBgn0033130" "FBgn0033130" 7035125 7036949 "2R" "protein_coding"
"FBgn0033132" "FBgn0033132" 7040136 7042762 "2R" "protein_coding"
"FBgn0033133" "FBgn0033133" 7042656 7044710 "2R" "protein_coding"
"FBgn0033134" "FBgn0033134" 7045769 7048538 "2R" "protein_coding"
"FBgn0033137" "FBgn0033137" 7054405 7057548 "2R" "protein_coding"
"FBgn0033139" "FBgn0033139" 7064399 7066113 "2R" "protein_coding"
"FBgn0033153" "FBgn0033153" 7249161 7250655 "2R" "protein_coding"
"FBgn0033155" "FBgn0033155" 7272275 7278101 "2R" "protein_coding"
"FBgn0033159" "FBgn0033159" 7317924 7381899 "2R" "protein_coding"
"FBgn0033160" "FBgn0033160" 7387187 7391023 "2R" "protein_coding"
"FBgn0033166" "FBgn0033166" 7396850 7407819 "2R" "protein_coding"
"FBgn0033169" "FBgn0033169" 7440706 7442885 "2R" "protein_coding"
"FBgn0033170" "FBgn0033170" 7442864 7443827 "2R" "protein_coding"
"FBgn0033177" "FBgn0033177" 7459685 7463395 "2R" "protein_coding"
"FBgn0033178" "FBgn0033178" 7463504 7464987 "2R" "protein_coding"
"FBgn0033179" "FBgn0033179" 7465018 7466759 "2R" "protein_coding"
"FBgn0033183" "FBgn0033183" 7493806 7496466 "2R" "protein_coding"
"FBgn0033184" "FBgn0033184" 7508527 7510357 "2R" "protein_coding"
"FBgn0033185" "FBgn0033185" 7513846 7516390 "2R" "protein_coding"
"FBgn0033186" "FBgn0033186" 7516923 7518936 "2R" "protein_coding"
"FBgn0033187" "FBgn0033187" 7519280 7522541 "2R" "protein_coding"
"FBgn0033188" "FBgn0033188" 7526118 7532981 "2R" "protein_coding"
"FBgn0033191" "FBgn0033191" 7538232 7539696 "2R" "protein_coding"
"FBgn0033194" "FBgn0033194" 7566809 7580675 "2R" "protein_coding"
"FBgn0033195" "FBgn0033195" 7587773 7590109 "2R" "protein_coding"
"FBgn0033196" "FBgn0033196" 7595265 7620711 "2R" "protein_coding"
"FBgn0033199" "FBgn0033199" 7651625 7655302 "2R" "protein_coding"
"FBgn0033204" "FBgn0033204" 7663786 7665269 "2R" "protein_coding"
"FBgn0033205" "FBgn0033205" 7665828 7667343 "2R" "protein_coding"
"FBgn0033206" "FBgn0033206" 7667248 7669029 "2R" "protein_coding"
"FBgn0033208" "FBgn0033208" 7673721 7674400 "2R" "protein_coding"
"FBgn0033209" "FBgn0033209" 7674450 7675362 "2R" "protein_coding"
"FBgn0033210" "FBgn0033210" 7675362 7676362 "2R" "protein_coding"
"FBgn0033212" "FBgn0033212" 7676540 7698902 "2R" "protein_coding"
"FBgn0033221" "FBgn0033221" 7789206 7789988 "2R" "protein_coding"
"FBgn0033224" "FBgn0033224" 7800785 7806385 "2R" "protein_coding"
"FBgn0033225" "FBgn0033225" 7810068 7812028 "2R" "protein_coding"
"FBgn0033226" "FBgn0033226" 7812504 7815486 "2R" "protein_coding"
"FBgn0033229" "FBgn0033229" 7832171 7833841 "2R" "protein_coding"
"FBgn0033232" "FBgn0033232" 7915027 7916478 "2R" "protein_coding"
"FBgn0033233" "FBgn0033233" 7922775 7924988 "2R" "protein_coding"
"FBgn0033235" "FBgn0033235" 7936866 7939114 "2R" "protein_coding"
"FBgn0033236" "FBgn0033236" 7942043 7955882 "2R" "protein_coding"
"FBgn0033240" "FBgn0033240" 7956150 7958254 "2R" "protein_coding"
"FBgn0033241" "FBgn0033241" 7958207 7960015 "2R" "protein_coding"
"FBgn0033243" "FBgn0033243" 7966029 7968024 "2R" "protein_coding"
"FBgn0033244" "FBgn0033244" 7968129 7972003 "2R" "protein_coding"
"FBgn0033246" "FBgn0033246" 7974115 7991862 "2R" "protein_coding"
"FBgn0033247" "FBgn0033247" 7988462 7991283 "2R" "protein_coding"
"FBgn0033257" "FBgn0033257" 8091696 8096948 "2R" "protein_coding"
"FBgn0033258" "FBgn0033258" 8096792 8098484 "2R" "protein_coding"
"FBgn0033259" "FBgn0033259" 8098684 8102306 "2R" "protein_coding"
"FBgn0033260" "FBgn0033260" 8102260 8106318 "2R" "protein_coding"
"FBgn0033261" "FBgn0033261" 8106385 8113949 "2R" "protein_coding"
"FBgn0033264" "FBgn0033264" 8123036 8125058 "2R" "protein_coding"
"FBgn0033265" "FBgn0033265" 8124981 8127242 "2R" "protein_coding"
"FBgn0033266" "FBgn0033266" 8127575 8129476 "2R" "protein_coding"
"FBgn0033268" "FBgn0033268" 8134170 8135315 "2R" "protein_coding"
"FBgn0033271" "FBgn0033271" 8159406 8161565 "2R" "protein_coding"
"FBgn0033272" "FBgn0033272" 8161679 8163500 "2R" "protein_coding"
"FBgn0033273" "FBgn0033273" 8167948 8170089 "2R" "protein_coding"
"FBgn0033292" "FBgn0033292" 8439395 8442806 "2R" "protein_coding"
"FBgn0033302" "FBgn0033302" 8564187 8567202 "2R" "protein_coding"
"FBgn0033304" "FBgn0033304" 8570499 8572147 "2R" "protein_coding"
"FBgn0033309" "FBgn0033309" 8596972 8599962 "2R" "protein_coding"
"FBgn0033313" "FBgn0033313" 8614722 8625203 "2R" "protein_coding"
"FBgn0033315" "FBgn0033315" 8626181 8627611 "2R" "protein_coding"
"FBgn0033316" "FBgn0033316" 8627900 8630186 "2R" "protein_coding"
"FBgn0033317" "FBgn0033317" 8630207 8631962 "2R" "protein_coding"
"FBgn0033337" "FBgn0033337" 8888404 8891401 "2R" "protein_coding"
"FBgn0033339" "FBgn0033339" 8893613 8898798 "2R" "protein_coding"
"FBgn0033340" "FBgn0033340" 8900241 8900617 "2R" "protein_coding"
"FBgn0033341" "FBgn0033341" 8900566 8901375 "2R" "protein_coding"
"FBgn0033348" "FBgn0033348" 8920270 8922755 "2R" "protein_coding"
"FBgn0033349" "FBgn0033349" 8922785 8925346 "2R" "protein_coding"
"FBgn0033350" "FBgn0033350" 8925671 8926890 "2R" "protein_coding"
"FBgn0033351" "FBgn0033351" 8927014 8928105 "2R" "protein_coding"
"FBgn0033352" "FBgn0033352" 8928169 8933103 "2R" "protein_coding"
"FBgn0033356" "FBgn0033356" 8948113 8951086 "2R" "protein_coding"
"FBgn0033357" "FBgn0033357" 8951595 8952242 "2R" "protein_coding"
"FBgn0033366" "FBgn0033366" 9039728 9042142 "2R" "protein_coding"
"FBgn0033367" "FBgn0033367" 9042261 9044709 "2R" "protein_coding"
"FBgn0033373" "FBgn0033373" 9089774 9092893 "2R" "protein_coding"
"FBgn0033375" "FBgn0033375" 9096931 9098525 "2R" "protein_coding"
"FBgn0033376" "FBgn0033376" 9098539 9103153 "2R" "protein_coding"
"FBgn0033377" "FBgn0033377" 9107151 9109718 "2R" "protein_coding"
"FBgn0033378" "FBgn0033378" 9110799 9111578 "2R" "protein_coding"
"FBgn0033379" "FBgn0033379" 9111505 9113951 "2R" "protein_coding"
"FBgn0033380" "FBgn0033380" 9114274 9116030 "2R" "protein_coding"
"FBgn0033381" "FBgn0033381" 9122125 9123309 "2R" "protein_coding"
"FBgn0033382" "FBgn0033382" 9132480 9135453 "2R" "protein_coding"
"FBgn0033391" "FBgn0033391" 9186670 9192096 "2R" "protein_coding"
"FBgn0033392" "FBgn0033392" 9204410 9207124 "2R" "protein_coding"
"FBgn0033395" "FBgn0033395" 9237512 9239831 "2R" "protein_coding"
"FBgn0033400" "FBgn0033400" 9285310 9286634 "2R" "protein_coding"
"FBgn0033401" "FBgn0033401" 9286827 9289026 "2R" "protein_coding"
"FBgn0033402" "FBgn0033402" 9302823 9308722 "2R" "protein_coding"
"FBgn0033413" "FBgn0033413" 9424087 9426107 "2R" "protein_coding"
"FBgn0033421" "FBgn0033421" 9541947 9548135 "2R" "protein_coding"
"FBgn0033426" "FBgn0033426" 9577427 9581847 "2R" "protein_coding"
"FBgn0033427" "FBgn0033427" 9581761 9584545 "2R" "protein_coding"
"FBgn0033428" "FBgn0033428" 9584643 9586126 "2R" "protein_coding"
"FBgn0033429" "FBgn0033429" 9586110 9586714 "2R" "protein_coding"
"FBgn0033431" "FBgn0033431" 9589050 9590443 "2R" "protein_coding"
"FBgn0033434" "FBgn0033434" 9594045 9605624 "2R" "protein_coding"
"FBgn0033437" "FBgn0033437" 9608128 9610290 "2R" "protein_coding"
"FBgn0033438" "FBgn0033438" 9611139 9683858 "2R" "protein_coding"
"FBgn0033439" "FBgn0033439" 9706267 9707580 "2R" "protein_coding"
"FBgn0033446" "FBgn0033446" 9810974 9820053 "2R" "protein_coding"
"FBgn0033448" "FBgn0033448" 9828104 9836642 "2R" "protein_coding"
"FBgn0033449" "FBgn0033449" 9836985 9838481 "2R" "protein_coding"
"FBgn0033450" "FBgn0033450" 9838434 9839500 "2R" "protein_coding"
"FBgn0033451" "FBgn0033451" 9839776 9841163 "2R" "protein_coding"
"FBgn0033453" "FBgn0033453" 9842686 9845512 "2R" "protein_coding"
"FBgn0033454" "FBgn0033454" 9848061 9850642 "2R" "protein_coding"
"FBgn0033457" "FBgn0033457" 9865632 9867051 "2R" "protein_coding"
"FBgn0033458" "FBgn0033458" 9871470 9873646 "2R" "protein_coding"
"FBgn0033459" "FBgn0033459" 9874889 9876242 "2R" "protein_coding"
"FBgn0033460" "FBgn0033460" 9876232 9882357 "2R" "protein_coding"
"FBgn0033461" "FBgn0033461" 9887648 9889485 "2R" "protein_coding"
"FBgn0033463" "FBgn0033463" 9882572 9891689 "2R" "protein_coding"
"FBgn0033467" "FBgn0033467" 9959119 9959732 "2R" "protein_coding"
"FBgn0033468" "FBgn0033468" 9963835 9965067 "2R" "protein_coding"
"FBgn0033471" "FBgn0033471" 9971143 9972780 "2R" "protein_coding"
"FBgn0033473" "FBgn0033473" 10026839 10030668 "2R" "protein_coding"
"FBgn0033474" "FBgn0033474" 10028443 10032893 "2R" "protein_coding"
"FBgn0033475" "FBgn0033475" 10033304 10034698 "2R" "protein_coding"
"FBgn0033476" "FBgn0033476" 10034595 10048619 "2R" "protein_coding"
"FBgn0033479" "FBgn0033479" 10063385 10066514 "2R" "protein_coding"
"FBgn0033480" "FBgn0033480" 10066650 10067242 "2R" "protein_coding"
"FBgn0033482" "FBgn0033482" 10070981 10075645 "2R" "protein_coding"
"FBgn0033483" "FBgn0033483" 10078366 10084210 "2R" "protein_coding"
"FBgn0033485" "FBgn0033485" 10098518 10099590 "2R" "protein_coding"
"FBgn0033486" "FBgn0033486" 10117694 10121451 "2R" "protein_coding"
"FBgn0033491" "FBgn0033491" 10142338 10146206 "2R" "protein_coding"
"FBgn0033494" "FBgn0033494" 10145897 10192394 "2R" "protein_coding"
"FBgn0033504" "FBgn0033504" 10269016 10307024 "2R" "protein_coding"
"FBgn0033507" "FBgn0033507" 10310113 10311143 "2R" "protein_coding"
"FBgn0033518" "FBgn0033518" 10418718 10419761 "2R" "protein_coding"
"FBgn0033519" "FBgn0033519" 10420414 10423650 "2R" "protein_coding"
"FBgn0033520" "FBgn0033520" 10424436 10425471 "2R" "protein_coding"
"FBgn0033521" "FBgn0033521" 10426880 10427915 "2R" "protein_coding"
"FBgn0033523" "FBgn0033523" 10436598 10437382 "2R" "protein_coding"
"FBgn0033526" "FBgn0033526" 10466001 10468540 "2R" "protein_coding"
"FBgn0033527" "FBgn0033527" 10468616 10469643 "2R" "protein_coding"
"FBgn0033528" "FBgn0033528" 10479011 10480111 "2R" "protein_coding"
"FBgn0033529" "FBgn0033529" 10480163 10481886 "2R" "protein_coding"
"FBgn0033538" "FBgn0033538" 10617662 10641807 "2R" "protein_coding"
"FBgn0033539" "FBgn0033539" 10641818 10645427 "2R" "protein_coding"
"FBgn0033540" "FBgn0033540" 10645735 10648634 "2R" "protein_coding"
"FBgn0033541" "FBgn0033541" 10648888 10649830 "2R" "protein_coding"
"FBgn0033543" "FBgn0033543" 10729578 10731528 "2R" "protein_coding"
